date,total,mosquito,etc,loc_num,loc_name,temp,l_temp,h_temp,rain_per_day,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
2016-05-12,2389,2376,13,108,서울,17.8,12.1,24,,2.7,9.9,62.4,12.2,12.5,23.94,22.2
2016-05-13,1961,1942,19,108,서울,18.6,12.7,25.4,0.5,2.1,8.7,57,11.3,11.6,24.86,24
2016-05-14,2860,2838,22,108,서울,20.2,15.1,26.9,,2.3,7.6,47.1,10.5,11.1,23.78,24.7
2016-05-15,3360,3341,19,108,서울,17.4,12.3,24.2,45,2.7,12,73.9,14.3,4.5,12.53,20.1
2016-05-16,3678,3673,5,108,서울,15.9,10.8,21.9,2.5,3.2,6.1,57,9.5,12.3,24.54,20.6
2016-05-17,3165,3103,62,108,서울,19.3,10.9,26.6,,1.9,7.1,48.8,10.1,13.1,24.69,23.6
2016-05-18,7357,7318,39,108,서울,22.3,13.5,29.5,,1.9,6.5,40.3,9.8,13.2,25.77,26.9
2016-05-19,3949,3896,53,108,서울,24.3,16.3,31.9,,1.6,6.8,36.4,10,13.4,24.95,29.6
2016-05-20,4485,4433,52,108,서울,24,16.8,31.6,,1.8,5,32,9.1,12.8,23.48,28.4
2016-05-21,5164,5112,52,108,서울,24.1,17.8,30.4,,2,1.5,23.8,6.9,12.4,24.05,29.3
2016-05-22,9849,9818,31,108,서울,24.7,17.6,31.7,,1.9,7.5,35,10.4,11.8,24.63,30.8
2016-05-23,6109,6076,33,108,서울,23.3,18.3,29.4,,2.1,9.4,43,11.8,7.7,17.7,28.1
2016-05-24,5579,5532,47,108,서울,16.8,15.4,21.8,38.5,2.6,13.7,82.6,15.7,2.3,7.08,18.5
2016-05-25,6837,6788,49,108,서울,19.7,15.3,24.4,,2.7,13.3,67.9,15.3,5.1,15.6,21.1
2016-05-26,5302,5275,27,108,서울,19.4,17.5,22.9,0,1.8,14.1,72,16.1,1.5,8.3,19.4
2016-05-27,6003,5975,28,108,서울,20.9,14.8,27.1,,1.7,12,61.3,14.2,8.3,20.68,23.2
2016-05-28,6976,6949,27,108,서울,21.7,17.2,28,,2.1,12,56.1,14.1,13.1,23.9,28.3
2016-05-29,6244,6220,24,108,서울,21.5,17.2,27.6,,2.3,12,56.1,14.1,8.7,20.67,27.6
2016-05-30,5937,5910,27,108,서울,22.1,16.9,28.9,,2.4,12.4,57.3,14.4,12.8,24.57,30.1
2016-05-31,5428,5403,25,108,서울,21.6,17.4,27.6,,2.5,13.8,63.6,15.8,11.6,21.99,27.9
2016-06-01,6254,6230,24,108,서울,23.3,17.1,29.9,,2.1,9.4,45.8,12,13.1,24.45,29.6
2016-06-02,6049,6029,20,108,서울,23.2,17.2,29.1,,2.4,7.7,38.3,10.5,13.5,25.38,31.7
2016-06-03,9880,9643,237,108,서울,22.2,17.6,27.7,,2.2,9.9,48.1,12.3,11.7,22.84,29.6
2016-06-04,7341,7316,25,108,서울,21.2,18.2,26.3,,1.6,10.7,51.8,12.9,2.7,11.24,25.7
2016-06-05,8157,8140,17,108,서울,24.7,17.3,32.2,,1.7,11.5,47.3,13.7,11.8,24.43,33.7
2016-06-06,26465,26441,24,108,서울,23.3,20.8,28.4,0,2.3,11.7,49.1,13.9,4.6,15.57,28
2016-06-07,15792,15775,17,108,서울,21.7,19.6,25.9,0.1,1.7,15.7,69.5,17.8,2.3,9.42,22.8
2016-06-08,6990,6958,32,108,서울,22.1,18.2,27.7,,2.3,14.9,65.9,17,11.6,20.45,31.3
2016-06-09,7244,7232,12,108,서울,24.1,17.8,31.3,,2,15,59.5,17.1,12.4,22.84,32.8
2016-06-10,7751,6237,1514,108,서울,24.6,20.2,31.3,,2.2,15.9,60.9,18.1,12.1,21.74,32.6
2016-06-11,5689,5676,13,108,서울,23.5,20.9,26.5,3,1.7,18.5,74.3,21.4,0.7,7.81,25.9
2016-06-12,5485,5469,16,108,서울,23.5,19.9,26.7,1.5,2.1,19.6,79.4,22.8,3.9,10.48,25.4
2016-06-13,6288,6247,41,108,서울,23.5,19.4,29.6,,2.4,17.5,70.5,20.1,9.2,19.87,27.5
2016-06-14,5162,5100,62,108,서울,23.8,19.7,29.5,0,2.1,15.9,62.5,18.1,7.8,19.48,31.8
2016-06-15,4144,4112,32,108,서울,20.9,17.4,24.5,15.5,2.7,17.5,81.8,20,1.9,7.05,20.8
2016-06-16,3660,3632,28,108,서울,20.9,18.6,24.9,0,2.8,15.8,73.5,18,7,13.83,22.4
2016-06-17,5465,5415,50,108,서울,23.8,18.6,29.1,,2.5,15.9,63.1,18.1,12,22.38,28.6
2016-06-18,5525,5483,42,108,서울,24.5,20.1,29.9,,1.8,15.3,58,17.4,12.5,22.46,31.4
2016-06-19,7895,7859,36,108,서울,24.1,20.3,29.3,0,1.9,16.8,64.5,19.2,8.8,18.36,30
2016-06-20,6461,6398,63,108,서울,24.7,19.6,30.7,,1.7,17.5,66,20.1,6.3,16.89,29.3
2016-06-21,6461,6400,61,108,서울,26,21,31.3,,1.7,17.3,60.1,19.8,7.2,16.41,30.6
2016-06-22,6281,6213,68,108,서울,24.3,20.9,30.2,30.5,2,19.3,75.1,22.5,1,8.64,26.2
2016-06-23,7136,7008,128,108,서울,24.7,19.6,29.4,0.1,2.1,18.8,71,21.7,7.3,16.45,26.1
2016-06-24,7567,7509,58,108,서울,23.1,21.1,25.7,3.5,2,18.3,75.8,21.3,3.2,8.81,23.4
2016-06-25,7363,7299,64,108,서울,22.8,19.2,26.7,,2.8,15,63.1,17.1,9.1,18.54,24.9
2016-06-26,7751,7687,64,108,서울,24.4,19.4,30.3,,2.7,15.1,58.4,17.2,13.4,25.57,30.5
2016-06-27,8397,8328,69,108,서울,24.4,19.9,29.5,,1.6,14.2,55.5,16.3,5,13.72,28.3
2016-06-28,7856,7782,74,108,서울,24.7,20.4,29.7,,1.8,16.2,61.1,18.5,9.2,17.87,27.9
2016-06-29,7774,7621,153,108,서울,25.3,20.9,30.2,,2.2,16.2,58,18.6,7.5,17.64,30.9
2016-06-30,7216,7125,91,108,서울,24.6,23,26.9,0.2,2.8,20.4,78.1,24,0.9,7.45,26
2016-07-01,8141,8079,62,108,서울,24,22,26.6,108.5,2.3,21.4,86.5,25.6,0,3.23,23.9
2016-07-02,7011,6990,21,108,서울,23.5,20.6,27.7,4,2.4,19.8,81.4,23.2,4.3,13.17,24.8
2016-07-03,10262,10183,79,108,서울,23.5,21.1,26.8,,1.6,17.6,70.4,20.1,3.8,12.08,23.6
2016-07-04,5520,5468,52,108,서울,21.8,20.2,24.1,29.5,3,19,85.1,22,0.8,5.05,22.3
2016-07-05,4846,4824,22,108,서울,23.1,20.2,24.8,100.5,2.8,21.9,93.6,26.3,0,2.17,22.9
2016-07-06,3604,3581,23,108,서울,22.9,20.3,26.9,0,1.9,17.7,74,20.3,6.7,15.62,24
2016-07-07,4265,4222,43,108,서울,24,20.1,28.5,0,1.3,18.3,71.6,21,5.7,15.11,24.9
2016-07-08,4375,4334,41,108,서울,27.3,21.2,32.4,,1.8,19.9,66.5,23.4,13.3,24.24,30.7
2016-07-09,5234,5191,43,108,서울,27.7,23.2,32.7,,2,19.9,64.8,23.3,12.1,24.33,34
2016-07-10,4615,4574,41,108,서울,27.9,23.2,33.1,,1.8,20.2,64.4,23.7,8.6,20.7,34.5
2016-07-11,5106,5063,43,108,서울,28.4,24.8,33.4,0,1.7,21.4,67.4,25.6,5.6,15.06,32.5
2016-07-12,5254,5216,38,108,서울,26.3,22.1,30.9,3,2.1,18.9,65.5,22,8.3,17.79,29.2
2016-07-13,4300,4264,36,108,서울,26.3,23.2,29.5,0,2.1,20,69,23.4,4.6,13.8,30
2016-07-14,4468,4431,37,108,서울,27.5,24,32.4,0.1,2.1,20.4,66.9,24,9.9,16.79,32.2
2016-07-15,5085,5017,68,108,서울,26.2,23.7,29.2,1.5,2.6,17.6,60,20.2,2.6,12.2,28.3
2016-07-16,4629,4533,96,108,서울,20.8,19.8,23.8,46.5,3.5,19.5,92.8,22.7,0,3.68,21.5
2016-07-17,6710,6677,33,108,서울,21.7,20.4,23.1,2.5,2.6,18.5,82.9,21.3,0,5,22.5
2016-07-18,3891,3866,25,108,서울,24.4,20.7,28.4,0.2,1.5,19.5,75.1,22.6,8.1,14.65,25.5
2016-07-19,5125,5044,81,108,서울,27.1,20.9,32.4,,1.5,19.4,65.5,22.5,10.3,20.48,29.5
2016-07-20,6403,6188,215,108,서울,28.6,24,32.9,,1.9,20.5,62.5,24.1,6.8,15.58,30.7
2016-07-21,6369,6285,84,108,서울,28.3,24.9,32.2,,2.2,20,61.3,23.4,4.9,15.16,31.4
2016-07-22,6238,6162,76,108,서울,29.1,25.3,34.1,,2.2,21.4,64,25.5,6.5,17.51,32.4
2016-07-23,13662,13430,232,108,서울,28.7,27.2,31.6,0.5,1.9,22.6,70.4,27.5,3,9.93,30.5
2016-07-24,5848,5784,64,108,서울,28,27,30.1,0.5,2,23.7,77.9,29.3,0.5,6.61,28.1
2016-07-25,7024,6949,75,108,서울,28.4,26.4,31.4,,1.9,23.4,75.3,28.8,3.1,9.71,30.1
